student_id,cgpa,branch,college_tier,python_skill,dsa_skill,ml_skill,web_dev_skill,coding_score,communication_score,aptitude_score,internships,projects,backlogs,resume_score,skill_score,placed,company_type,job_role,salary_lpa,placement_status,student_segment,experience_score,has_backlog,academic_risk,salary_tier,readiness_score
S4391,9.56,EEE,2,1,0,0,0,17.6,6.3,91.2,2,4,0,67.2,1,1,Startup,Analyst,37.93,Placed,3. Low Skill + High CGPA,2.8,0,Low Risk,High,14.47
S4392,8.05,CSE,1,1,1,0,0,18.4,9.9,99.9,0,5,0,70.0,2,1,MNC,Web Developer,74.43,Placed,3. Low Skill + High CGPA,2.0,0,Low Risk,High,16.01
S4393,7.82,Civil,2,0,1,1,1,16.6,4.6,63.2,0,5,0,64.8,3,1,MNC,Data Scientist,82.07,Placed,1. High Skill + High CGPA,2.0,0,Low Risk,High,11.75
S4394,7.29,ECE,1,1,1,1,1,77.4,4.0,70.3,1,6,0,89.1,4,1,Top Tech,Web Developer,94.2,Placed,2. High Skill + Low CGPA,3.0000000000000004,0,Low Risk,High,25.16
S4395,5.28,IT,3,0,1,0,1,11.3,4.9,40.1,0,1,0,40.5,2,0,Not Placed,Not Placed,0.0,Not Placed,4. Low Skill + Low CGPA,0.4,0,Low Risk,Not Placed,7.510000000000002
S4396,9.07,ECE,3,1,1,1,1,39.5,5.3,56.3,1,3,0,84.0,4,1,MNC,Web Developer,77.7,Placed,1. High Skill + High CGPA,1.8000000000000003,0,Low Risk,High,15.86
S4397,6.45,Mechanical,2,0,1,0,0,1.8,7.1,85.1,2,5,2,75.6,1,0,Not Placed,Not Placed,0.0,Not Placed,4. Low Skill + Low CGPA,3.2,1,High Risk,Not Placed,10.93
S4398,5.73,CSE,3,1,0,0,0,10.5,5.2,99.8,1,2,0,41.3,1,0,Not Placed,Not Placed,0.0,Not Placed,4. Low Skill + Low CGPA,1.4,0,Low Risk,Not Placed,13.35
S4399,6.78,CSE,3,0,1,1,1,72.5,4.0,46.4,1,1,0,59.8,3,1,MNC,Data Scientist,79.58,Placed,2. High Skill + Low CGPA,1.0,0,Low Risk,High,20.740000000000002
S4400,5.12,CSE,1,1,0,0,0,33.7,6.7,70.8,3,1,1,69.3,1,1,Startup,Software Engineer,51.23,Placed,4. Low Skill + Low CGPA,2.1999999999999997,1,High Risk,High,15.390000000000002
S4401,7.0,CSE,1,0,0,0,1,65.4,5.8,93.5,1,4,0,53.8,1,1,Startup,Analyst,50.45,Placed,4. Low Skill + Low CGPA,2.2,0,Low Risk,High,24.060000000000002
S4402,6.01,IT,1,0,1,1,0,52.5,9.3,86.2,2,5,0,93.3,2,1,Mid-size,Software Engineer,66.65,Placed,4. Low Skill + Low CGPA,3.2,0,Low Risk,High,21.700000000000003
S4403,9.23,ECE,1,1,1,0,0,95.2,9.6,86.5,1,4,0,83.7,2,1,MNC,Web Developer,76.96,Placed,3. Low Skill + High CGPA,2.2,0,Low Risk,High,30.000000000000007
S4404,6.7,EEE,2,0,0,1,0,56.3,4.3,93.1,3,5,0,73.7,1,1,Startup,Software Engineer,47.77,Placed,4. Low Skill + Low CGPA,3.8,0,Low Risk,High,22.5
S4405,9.77,IT,3,1,0,0,0,6.9,9.5,93.7,1,1,0,52.4,1,1,Startup,Analyst,36.31,Placed,3. Low Skill + High CGPA,1.0,0,Low Risk,High,12.3
S4406,7.08,EEE,1,0,1,0,0,29.5,5.2,66.7,2,5,0,74.2,1,1,Startup,Data Scientist,49.24,Placed,4. Low Skill + Low CGPA,3.2,0,Low Risk,High,14.440000000000001
S4407,5.8,IT,2,0,1,0,0,13.7,5.4,57.1,1,5,1,65.4,1,0,Not Placed,Not Placed,0.0,Not Placed,4. Low Skill + Low CGPA,2.6,1,High Risk,Not Placed,10.190000000000001
S4408,9.57,Civil,2,1,0,0,1,98.3,9.4,66.5,3,4,0,93.5,2,1,MNC,Analyst,85.41,Placed,3. Low Skill + High CGPA,3.4,0,Low Risk,High,28.900000000000006
S4409,5.23,Civil,1,1,1,0,0,39.0,7.1,66.2,0,4,0,59.9,2,1,MNC,Software Engineer,74.15,Placed,4. Low Skill + Low CGPA,1.6,0,Low Risk,High,16.330000000000002
S4410,5.94,IT,3,1,0,0,1,69.7,6.6,87.3,2,2,1,66.2,2,1,Mid-size,Web Developer,69.34,Placed,4. Low Skill + Low CGPA,2.0,1,High Risk,High,24.53
S4411,7.81,Civil,2,0,0,0,1,7.4,4.4,66.6,1,4,1,53.6,1,0,Not Placed,Not Placed,0.0,Not Placed,3. Low Skill + High CGPA,2.2,1,High Risk,Not Placed,9.63
S4412,9.19,Civil,1,1,1,0,1,12.7,8.6,57.7,0,2,0,64.8,3,1,MNC,Data Scientist,75.42,Placed,1. High Skill + High CGPA,0.8,0,Low Risk,High,10.370000000000001
S4413,7.76,ECE,3,0,0,0,1,81.9,8.8,89.4,1,4,2,64.4,1,1,Startup,Software Engineer,40.55,Placed,3. Low Skill + High CGPA,2.2,1,High Risk,High,27.250000000000004
S4414,7.88,IT,1,0,0,1,0,62.0,9.0,86.3,2,4,3,79.3,1,1,Startup,Analyst,52.95,Placed,3. Low Skill + High CGPA,2.8,1,High Risk,High,23.130000000000003
S4415,7.72,EEE,1,1,1,1,1,32.8,8.1,48.8,2,6,1,112.2,4,1,MNC,Software Engineer,77.25,Placed,1. High Skill + High CGPA,3.6000000000000005,1,High Risk,High,14.650000000000002
S4416,9.08,Civil,2,1,0,1,0,62.4,6.1,73.4,1,4,0,70.3,2,1,Mid-size,Web Developer,66.55,Placed,3. Low Skill + High CGPA,2.2,0,Low Risk,High,21.78
S4417,5.79,ECE,1,1,1,0,0,78.6,9.8,42.8,2,3,0,81.3,2,1,MNC,Data Scientist,69.88,Placed,4. Low Skill + Low CGPA,2.4000000000000004,0,Low Risk,High,22.330000000000002
S4418,7.23,ECE,1,1,0,0,0,86.0,7.5,80.2,2,1,0,53.5,1,1,Startup,Data Scientist,40.5,Placed,4. Low Skill + Low CGPA,1.6,0,Low Risk,High,26.72
S4419,5.95,Civil,1,1,1,1,1,7.9,8.4,43.8,1,5,0,102.0,4,1,Mid-size,Analyst,53.68,Placed,2. High Skill + Low CGPA,2.6,0,Low Risk,High,8.9
S4420,8.33,EEE,3,1,1,1,0,26.2,4.1,88.4,0,3,0,54.1,3,1,MNC,Software Engineer,84.45,Placed,1. High Skill + High CGPA,1.2000000000000002,0,Low Risk,High,15.840000000000003
S4421,9.26,EEE,1,1,0,1,0,72.6,6.9,69.0,0,6,0,71.5,2,1,MNC,Web Developer,88.17,Placed,3. Low Skill + High CGPA,2.4000000000000004,0,Low Risk,High,23.61
S4422,6.03,CSE,1,0,1,0,0,69.2,9.4,51.9,1,5,0,77.5,1,1,Startup,Software Engineer,42.66,Placed,4. Low Skill + Low CGPA,2.6,0,Low Risk,High,21.17
S4423,8.93,Mechanical,3,1,1,0,1,37.8,8.6,49.3,2,2,0,81.8,3,1,MNC,Analyst,85.13,Placed,1. High Skill + High CGPA,2.0,0,Low Risk,High,14.85
S4424,9.52,IT,3,0,0,1,1,72.1,4.6,77.3,1,5,0,69.3,2,1,MNC,Data Scientist,89.92,Placed,3. Low Skill + High CGPA,2.6,0,Low Risk,High,24.11
S4425,5.66,IT,1,1,0,1,0,61.7,7.4,50.7,1,3,2,67.0,2,1,Mid-size,Software Engineer,68.4,Placed,4. Low Skill + Low CGPA,1.8000000000000003,1,High Risk,High,19.35
S4426,8.53,ECE,3,0,1,0,1,59.1,8.4,50.8,1,3,3,65.4,2,1,MNC,Analyst,68.36,Placed,3. Low Skill + High CGPA,1.8000000000000003,1,High Risk,High,18.939999999999998
S4427,8.5,EEE,2,1,1,1,0,63.4,7.8,79.3,1,2,0,76.6,3,1,Mid-size,Analyst,67.77,Placed,1. High Skill + High CGPA,1.4,0,Low Risk,High,22.740000000000002
S4428,9.68,Mechanical,2,1,0,0,0,57.8,5.7,46.3,1,5,1,66.3,1,1,Startup,Web Developer,40.91,Placed,3. Low Skill + High CGPA,2.6,1,High Risk,High,17.96
S4429,6.84,ECE,2,0,1,0,1,42.9,9.0,82.1,0,2,0,58.5,2,1,Mid-size,Web Developer,50.68,Placed,4. Low Skill + Low CGPA,0.8,0,Low Risk,High,18.59
S4430,5.33,CSE,2,1,1,0,1,93.2,5.6,54.6,0,6,1,78.6,3,1,Mid-size,Analyst,52.93,Placed,2. High Skill + Low CGPA,2.4000000000000004,1,High Risk,High,26.459999999999997
S4431,5.52,Civil,2,0,1,1,1,88.6,5.9,90.7,0,3,0,60.1,3,1,Mid-size,Web Developer,66.68,Placed,2. High Skill + Low CGPA,1.2000000000000002,0,Low Risk,High,28.729999999999997
S4432,5.6,CSE,2,1,0,0,0,25.6,7.2,54.6,1,6,0,70.7,1,1,Startup,Software Engineer,46.36,Placed,4. Low Skill + Low CGPA,3.0000000000000004,0,Low Risk,High,12.650000000000002
S4433,8.11,IT,2,1,1,1,1,92.9,8.6,73.1,0,5,0,92.0,4,1,MNC,Data Scientist,79.29,Placed,1. High Skill + High CGPA,2.0,0,Low Risk,High,28.7
S4434,7.77,Civil,1,0,1,0,0,55.0,5.4,43.4,0,3,0,43.3,1,1,Startup,Analyst,35.12,Placed,3. Low Skill + High CGPA,1.2000000000000002,0,Low Risk,High,16.63
S4435,6.84,EEE,1,1,0,0,0,83.7,5.3,53.6,1,2,1,47.2,1,1,Startup,Data Scientist,40.89,Placed,4. Low Skill + Low CGPA,1.4,1,High Risk,High,23.380000000000003
S4436,8.85,Mechanical,3,0,0,1,1,12.0,7.7,54.4,0,3,1,57.1,2,0,Not Placed,Not Placed,0.0,Not Placed,3. Low Skill + High CGPA,1.2000000000000002,1,High Risk,Not Placed,9.66
S4437,8.69,Civil,2,1,0,0,1,32.1,5.7,64.7,1,2,0,57.6,2,1,Mid-size,Analyst,70.25,Placed,3. Low Skill + High CGPA,1.4,0,Low Risk,High,14.510000000000002
S4438,9.69,IT,3,1,1,0,0,66.4,6.5,63.1,1,4,2,73.2,2,1,MNC,Software Engineer,90.74,Placed,3. Low Skill + High CGPA,2.2,1,High Risk,High,21.590000000000003
S4439,9.48,IT,2,0,1,0,1,87.8,5.0,43.5,1,2,1,56.5,2,1,MNC,Software Engineer,83.4,Placed,3. Low Skill + High CGPA,1.4,1,High Risk,High,23.46
S4440,9.4,ECE,3,1,1,1,0,27.3,8.8,51.1,0,6,0,84.3,3,1,Mid-size,Web Developer,53.77,Placed,1. High Skill + High CGPA,2.4000000000000004,0,Low Risk,High,13.250000000000004
S4441,9.51,Mechanical,1,1,1,0,0,0.3,9.5,87.1,0,6,0,75.7,2,1,MNC,Analyst,79.87,Placed,3. Low Skill + High CGPA,2.4000000000000004,0,Low Risk,High,11.219999999999999
S4442,5.65,Civil,2,1,0,0,1,57.5,6.1,72.0,2,5,0,85.3,2,1,MNC,Analyst,78.66,Placed,4. Low Skill + Low CGPA,3.2,0,Low Risk,High,20.96
S4443,9.07,EEE,3,1,1,0,1,63.4,5.7,88.4,1,4,0,81.5,3,1,Mid-size,Web Developer,52.73,Placed,1. High Skill + High CGPA,2.2,0,Low Risk,High,23.740000000000002
S4444,6.16,ECE,2,0,1,1,1,1.1,5.7,61.7,1,6,0,83.6,3,1,Mid-size,Data Scientist,57.54,Placed,2. High Skill + Low CGPA,3.0000000000000004,0,Low Risk,High,8.91
S4445,7.18,CSE,3,1,1,1,0,12.6,8.6,62.3,1,2,0,71.3,3,1,MNC,Analyst,72.32,Placed,2. High Skill + Low CGPA,1.4,0,Low Risk,High,10.96
S4446,9.97,Mechanical,1,1,1,0,1,73.7,7.7,94.5,1,4,0,81.1,3,1,Mid-size,Web Developer,71.12,Placed,1. High Skill + High CGPA,2.2,0,Low Risk,High,26.610000000000007
S4447,9.54,EEE,3,0,0,0,0,96.2,4.5,48.7,3,3,0,56.5,0,1,Startup,Analyst,47.04,Placed,3. Low Skill + High CGPA,3.0,0,Low Risk,High,25.46
S4448,9.52,ECE,1,1,0,0,0,26.5,8.9,85.5,0,2,1,47.3,1,1,Startup,Software Engineer,44.32,Placed,3. Low Skill + High CGPA,0.8,1,High Risk,High,15.340000000000002
S4449,8.88,EEE,3,1,0,0,0,76.6,7.4,80.4,0,4,1,54.3,1,1,Startup,Data Scientist,39.88,Placed,3. Low Skill + High CGPA,1.6,1,High Risk,High,25.0
S4450,7.48,EEE,3,0,1,0,0,90.3,6.0,75.0,0,3,1,40.0,1,0,Not Placed,Not Placed,0.0,Not Placed,4. Low Skill + Low CGPA,1.2000000000000002,1,High Risk,Not Placed,26.91
S4451,7.18,IT,3,1,1,0,1,9.7,8.0,76.4,2,5,0,101.9,3,1,MNC,Analyst,71.51,Placed,2. High Skill + Low CGPA,3.2,0,Low Risk,High,12.33
S4452,5.7,Mechanical,3,1,0,0,0,39.5,4.7,60.0,2,4,0,60.5,1,1,Startup,Data Scientist,41.8,Placed,4. Low Skill + Low CGPA,2.8,0,Low Risk,High,15.570000000000002
S4453,7.81,ECE,2,1,0,1,0,0.8,5.4,99.6,0,6,0,67.0,2,1,Mid-size,Analyst,53.01,Placed,3. Low Skill + High CGPA,2.4000000000000004,0,Low Risk,High,12.16
S4454,7.73,CSE,2,1,0,0,1,26.1,6.7,77.9,3,2,0,83.0,2,1,MNC,Software Engineer,67.75,Placed,3. Low Skill + High CGPA,2.5999999999999996,0,Low Risk,High,15.030000000000001
S4455,7.64,EEE,1,1,0,1,1,28.1,8.6,50.8,1,2,2,71.5,3,1,Mid-size,Data Scientist,61.55,Placed,1. High Skill + High CGPA,1.4,1,High Risk,High,12.910000000000002
S4456,9.06,ECE,3,1,0,0,0,12.3,9.2,45.6,0,5,0,66.2,1,1,Startup,Software Engineer,35.18,Placed,3. Low Skill + High CGPA,2.0,0,Low Risk,High,8.99
S4457,7.15,CSE,2,1,0,1,0,7.3,9.5,49.7,1,6,1,91.8,2,1,MNC,Analyst,83.71,Placed,4. Low Skill + Low CGPA,3.0000000000000004,1,High Risk,High,9.030000000000001
S4458,6.03,CSE,2,1,0,1,0,3.5,6.7,47.2,3,4,0,91.7,2,1,MNC,Analyst,75.45,Placed,4. Low Skill + Low CGPA,3.4,0,Low Risk,High,7.74
S4459,6.43,Civil,1,1,0,0,1,46.0,4.1,64.4,0,3,0,43.9,2,1,Mid-size,Software Engineer,55.32,Placed,4. Low Skill + Low CGPA,1.2000000000000002,0,Low Risk,High,17.1
S4460,9.08,ECE,1,1,1,1,1,42.6,8.0,85.8,0,4,0,82.4,4,1,MNC,Analyst,77.26,Placed,1. High Skill + High CGPA,1.6,0,Low Risk,High,19.700000000000003
S4461,7.21,ECE,3,1,1,0,1,33.1,8.3,93.0,2,2,2,88.4,3,1,MNC,Data Scientist,92.42,Placed,2. High Skill + Low CGPA,2.0,1,High Risk,High,18.25
S4462,7.38,CSE,3,1,1,1,0,60.7,9.4,89.9,1,3,0,82.7,3,1,MNC,Analyst,87.61,Placed,2. High Skill + Low CGPA,1.8000000000000003,0,Low Risk,High,23.57
S4463,9.86,IT,3,1,1,0,1,99.5,7.8,67.1,1,1,0,64.3,3,1,MNC,Data Scientist,82.59,Placed,1. High Skill + High CGPA,1.0,0,Low Risk,High,28.59
S4464,7.49,EEE,3,1,1,0,1,64.0,7.2,79.9,2,4,0,89.9,3,1,MNC,Software Engineer,79.8,Placed,2. High Skill + Low CGPA,2.8,0,Low Risk,High,23.310000000000002
S4465,9.22,ECE,1,1,0,1,0,59.9,8.2,51.5,0,3,0,59.0,2,1,Mid-size,Software Engineer,70.43,Placed,3. Low Skill + High CGPA,1.2000000000000002,0,Low Risk,High,19.0
S4466,7.23,EEE,2,1,1,0,1,43.8,6.2,91.6,1,3,0,70.6,3,1,Mid-size,Data Scientist,64.54,Placed,2. High Skill + Low CGPA,1.8000000000000003,0,Low Risk,High,20.04
S4467,6.51,Civil,3,0,0,1,0,25.5,4.9,99.2,3,1,0,62.4,1,1,Startup,Web Developer,49.04,Placed,4. Low Skill + Low CGPA,2.1999999999999997,0,Low Risk,High,16.410000000000004
S4468,6.59,EEE,2,1,1,0,1,41.1,7.9,72.9,0,2,0,67.4,3,1,MNC,Software Engineer,80.97,Placed,2. High Skill + Low CGPA,0.8,0,Low Risk,High,17.5
S4469,7.71,ECE,2,1,1,0,0,39.8,7.4,44.5,3,3,0,88.6,2,1,MNC,Analyst,72.1,Placed,3. Low Skill + High CGPA,3.0,0,Low Risk,High,14.649999999999999
S4470,6.32,IT,3,1,1,0,0,67.0,5.5,77.7,3,3,0,77.7,2,1,MNC,Web Developer,79.56,Placed,4. Low Skill + Low CGPA,3.0,0,Low Risk,High,23.22
S4471,7.17,Civil,2,0,1,1,0,21.8,5.9,57.2,0,4,1,54.8,2,1,MNC,Data Scientist,65.58,Placed,4. Low Skill + Low CGPA,1.6,1,High Risk,High,11.870000000000001
S4472,6.32,Civil,1,1,1,1,0,31.9,4.0,57.9,0,3,1,56.8,3,1,MNC,Analyst,72.23,Placed,2. High Skill + Low CGPA,1.2000000000000002,1,High Risk,High,13.919999999999998
S4473,9.53,IT,2,1,1,0,0,82.1,6.4,42.4,1,4,0,69.0,2,1,Mid-size,Data Scientist,68.04,Placed,3. Low Skill + High CGPA,2.2,0,Low Risk,High,22.65
S4474,6.01,ECE,2,1,1,1,1,5.8,9.0,60.2,1,4,0,98.2,4,1,Mid-size,Software Engineer,70.24,Placed,2. High Skill + Low CGPA,2.2,0,Low Risk,High,10.030000000000001
S4475,8.62,ECE,3,0,1,0,0,25.2,8.4,57.6,1,1,0,50.6,1,0,Not Placed,Not Placed,0.0,Not Placed,3. Low Skill + High CGPA,1.0,0,Low Risk,Not Placed,12.240000000000002
S4476,9.38,Civil,2,0,1,0,1,25.7,5.3,69.4,0,1,0,44.7,2,1,Mid-size,Data Scientist,61.78,Placed,3. Low Skill + High CGPA,0.4,0,Low Risk,High,13.360000000000003
S4477,7.4,EEE,2,1,1,1,0,30.5,7.1,47.2,1,2,0,70.4,3,1,MNC,Software Engineer,83.6,Placed,2. High Skill + Low CGPA,1.4,0,Low Risk,High,12.88
S4478,6.57,IT,3,1,1,0,0,4.8,6.8,99.5,2,1,0,63.7,2,1,Mid-size,Web Developer,53.61,Placed,4. Low Skill + Low CGPA,1.6,0,Low Risk,High,12.64
S4479,6.9,Civil,2,1,0,0,0,2.2,8.9,91.4,2,6,0,82.4,1,1,Startup,Analyst,48.7,Placed,4. Low Skill + Low CGPA,3.6000000000000005,0,Low Risk,High,11.97
S4480,7.99,EEE,2,0,1,0,1,27.4,8.5,80.3,1,6,0,82.5,2,1,Mid-size,Web Developer,66.15,Placed,3. Low Skill + High CGPA,3.0000000000000004,0,Low Risk,High,16.009999999999998
S4481,7.06,EEE,2,1,1,0,1,44.8,6.8,59.5,1,5,0,85.7,3,1,Mid-size,Web Developer,51.29,Placed,2. High Skill + Low CGPA,2.6,0,Low Risk,High,17.39
S4482,7.83,EEE,1,1,0,1,1,73.2,5.8,84.8,0,2,1,60.2,3,1,MNC,Software Engineer,70.5,Placed,1. High Skill + High CGPA,0.8,1,High Risk,High,24.900000000000002
S4483,5.24,EEE,1,1,0,0,0,48.1,7.6,81.7,1,4,1,61.5,1,1,Startup,Data Scientist,45.87,Placed,4. Low Skill + Low CGPA,2.2,1,High Risk,High,19.6
S4484,7.92,Mechanical,2,1,1,0,1,24.9,8.5,92.8,2,6,0,102.5,3,1,MNC,Data Scientist,84.0,Placed,1. High Skill + High CGPA,3.6000000000000005,0,Low Risk,High,17.21
S4485,9.13,Mechanical,3,1,1,0,0,72.5,5.4,81.4,1,4,0,61.3,2,1,MNC,Analyst,66.55,Placed,3. Low Skill + High CGPA,2.2,0,Low Risk,High,24.53
S4486,5.98,IT,3,0,1,0,1,30.2,5.3,84.4,2,6,0,87.6,2,1,MNC,Analyst,72.66,Placed,4. Low Skill + Low CGPA,3.6000000000000005,0,Low Risk,High,16.810000000000002
S4487,8.64,CSE,2,1,1,0,0,12.8,4.4,86.7,1,5,0,68.1,2,1,Mid-size,Data Scientist,56.73,Placed,3. Low Skill + High CGPA,2.6,0,Low Risk,High,13.170000000000002
S4488,9.16,EEE,3,0,1,0,0,90.2,5.4,44.7,0,3,1,36.5,1,0,Not Placed,Not Placed,0.0,Not Placed,3. Low Skill + High CGPA,1.2000000000000002,1,High Risk,Not Placed,23.800000000000004
S4489,7.05,CSE,2,0,1,0,0,98.0,7.9,70.9,0,6,0,64.5,1,1,Startup,Web Developer,48.03,Placed,4. Low Skill + Low CGPA,2.4000000000000004,0,Low Risk,High,28.68
S4490,8.21,CSE,1,1,1,0,0,1.1,4.5,51.4,0,6,0,61.7,2,1,MNC,Software Engineer,75.27,Placed,3. Low Skill + High CGPA,2.4000000000000004,0,Low Risk,High,7.3100000000000005
S4491,7.51,ECE,3,0,0,0,0,77.1,4.6,49.6,1,3,1,41.2,0,0,Not Placed,Not Placed,0.0,Not Placed,3. Low Skill + High CGPA,1.8000000000000003,1,High Risk,Not Placed,21.44
S4492,5.28,CSE,2,0,0,0,0,66.8,5.4,80.7,1,5,1,54.4,0,0,Not Placed,Not Placed,0.0,Not Placed,4. Low Skill + Low CGPA,2.6,1,High Risk,Not Placed,22.87
S4493,8.27,Mechanical,1,1,0,0,0,29.9,9.7,73.5,1,2,1,59.2,1,1,Startup,Analyst,43.77,Placed,3. Low Skill + High CGPA,1.4,1,High Risk,High,15.05
S4494,8.0,Mechanical,2,1,1,0,0,39.2,4.7,49.7,1,5,0,71.6,2,1,MNC,Analyst,73.66,Placed,3. Low Skill + High CGPA,2.6,0,Low Risk,High,14.780000000000003
S4495,6.89,CSE,1,1,0,1,0,90.7,6.7,65.6,2,4,0,83.0,2,1,MNC,Software Engineer,87.08,Placed,4. Low Skill + Low CGPA,2.8,0,Low Risk,High,26.870000000000005
S4496,8.49,Civil,1,1,1,0,0,54.7,5.0,90.8,2,3,0,68.1,2,1,Mid-size,Data Scientist,59.77,Placed,3. Low Skill + High CGPA,2.4000000000000004,0,Low Risk,High,21.87
S4497,8.27,Mechanical,3,0,1,0,1,93.4,8.0,78.9,0,6,1,72.6,2,1,Mid-size,Web Developer,62.66,Placed,3. Low Skill + High CGPA,2.4000000000000004,1,High Risk,High,28.870000000000005
S4498,5.35,IT,1,1,0,1,0,55.6,6.3,94.2,1,2,0,61.7,2,1,MNC,Data Scientist,76.41,Placed,4. Low Skill + Low CGPA,1.4,0,Low Risk,High,22.220000000000002
S4499,9.83,ECE,3,1,1,0,0,38.6,9.3,72.7,2,4,0,83.2,2,1,Mid-size,Analyst,54.42,Placed,3. Low Skill + High CGPA,2.8,0,Low Risk,High,17.42
S4500,7.77,Civil,1,0,0,1,1,94.7,5.9,52.9,1,2,0,57.9,2,1,Mid-size,Web Developer,68.75,Placed,3. Low Skill + High CGPA,1.4,0,Low Risk,High,25.87
S4501,8.47,Mechanical,3,1,0,0,0,73.9,5.3,76.2,2,5,0,71.7,1,1,Startup,Data Scientist,41.32,Placed,3. Low Skill + High CGPA,3.2,0,Low Risk,High,24.280000000000005
S4502,5.39,CSE,1,1,0,1,0,47.5,9.6,92.3,2,2,0,80.5,2,1,Mid-size,Software Engineer,51.38,Placed,4. Low Skill + Low CGPA,2.0,0,Low Risk,High,20.89
S4503,5.15,IT,3,0,0,1,0,45.3,8.9,95.1,3,3,0,82.6,1,1,Startup,Software Engineer,42.31,Placed,4. Low Skill + Low CGPA,3.0,0,Low Risk,High,20.66
S4504,9.78,Mechanical,1,1,0,0,0,97.9,5.5,58.8,0,5,0,53.1,1,1,Startup,Data Scientist,50.6,Placed,3. Low Skill + High CGPA,2.0,0,Low Risk,High,27.060000000000002
S4505,8.54,IT,1,1,1,0,1,33.6,9.5,89.5,0,6,0,93.3,3,1,MNC,Web Developer,74.88,Placed,1. High Skill + High CGPA,2.4000000000000004,0,Low Risk,High,18.42
S4506,7.96,CSE,3,0,1,0,1,30.2,6.7,63.3,1,4,1,65.5,2,1,MNC,Web Developer,75.76,Placed,3. Low Skill + High CGPA,2.2,1,High Risk,High,14.39
S4507,7.1,EEE,1,1,0,1,1,30.0,8.7,85.1,2,5,0,97.5,3,1,MNC,Software Engineer,95.03,Placed,2. High Skill + Low CGPA,3.2,0,Low Risk,High,17.33
S4508,7.5,ECE,2,0,0,0,1,69.5,7.9,56.5,3,2,0,70.6,1,1,Startup,Web Developer,43.95,Placed,4. Low Skill + Low CGPA,2.5999999999999996,0,Low Risk,High,21.39
S4509,9.71,IT,1,1,1,0,0,74.7,9.9,44.7,2,6,0,102.8,2,1,MNC,Analyst,85.53,Placed,3. Low Skill + High CGPA,3.6000000000000005,0,Low Risk,High,22.200000000000003
S4510,7.13,Mechanical,3,1,0,0,1,77.8,4.1,66.8,0,6,0,61.2,2,1,MNC,Web Developer,80.74,Placed,4. Low Skill + Low CGPA,2.4000000000000004,0,Low Risk,High,24.15
S4511,6.23,Civil,3,1,1,1,0,63.8,8.2,98.5,0,4,1,70.1,3,1,MNC,Software Engineer,80.03,Placed,2. High Skill + Low CGPA,1.6,1,High Risk,High,24.93
S4512,5.37,EEE,1,0,0,0,0,45.0,6.4,90.6,1,5,0,57.0,0,1,Startup,Software Engineer,37.51,Placed,4. Low Skill + Low CGPA,2.6,0,Low Risk,High,19.6
S4513,5.58,IT,1,0,0,0,0,2.7,8.2,52.4,2,6,0,71.4,0,1,Startup,Data Scientist,35.64,Placed,4. Low Skill + Low CGPA,3.6000000000000005,0,Low Risk,High,7.800000000000001
S4514,6.37,IT,3,1,0,0,1,99.3,4.1,69.6,2,2,0,59.3,2,1,Mid-size,Data Scientist,63.94,Placed,4. Low Skill + Low CGPA,2.0,0,Low Risk,High,28.430000000000003
S4515,9.61,EEE,2,0,1,0,0,44.6,8.2,49.6,0,1,0,37.9,1,0,Not Placed,Not Placed,0.0,Not Placed,3. Low Skill + High CGPA,0.4,0,Low Risk,Not Placed,15.150000000000002
S4516,9.78,ECE,2,1,0,0,0,62.5,6.8,83.9,1,4,0,57.7,1,1,Startup,Software Engineer,51.79,Placed,3. Low Skill + High CGPA,2.2,0,Low Risk,High,22.62
S4517,7.82,Mechanical,2,1,1,0,1,7.4,7.6,75.4,0,2,3,66.7,3,0,Not Placed,Not Placed,0.0,Not Placed,1. High Skill + High CGPA,0.8,1,High Risk,Not Placed,10.98
S4518,7.72,ECE,3,1,1,0,1,21.1,5.5,95.8,0,1,0,54.1,3,1,Mid-size,Analyst,55.69,Placed,1. High Skill + High CGPA,0.4,0,Low Risk,High,15.400000000000002
S4519,6.57,EEE,2,1,0,0,1,42.6,8.7,95.5,0,1,1,46.4,2,1,MNC,Software Engineer,68.26,Placed,4. Low Skill + Low CGPA,0.4,1,High Risk,High,19.69
S4520,8.7,EEE,2,1,0,0,0,13.9,5.9,67.5,0,5,0,55.8,1,1,Startup,Web Developer,44.58,Placed,3. Low Skill + High CGPA,2.0,0,Low Risk,High,11.17
S4521,5.74,IT,1,1,0,0,1,89.9,6.1,85.7,0,3,1,58.2,2,1,Mid-size,Analyst,52.13,Placed,4. Low Skill + Low CGPA,1.2000000000000002,1,High Risk,High,28.21
S4522,5.43,EEE,1,0,1,0,0,18.4,6.9,52.2,1,5,0,66.6,1,1,Startup,Web Developer,43.4,Placed,4. Low Skill + Low CGPA,2.6,0,Low Risk,High,10.790000000000001
S4523,5.86,CSE,3,1,0,0,1,48.4,4.9,65.6,1,2,0,53.2,2,0,Not Placed,Not Placed,0.0,Not Placed,4. Low Skill + Low CGPA,1.4,0,Low Risk,Not Placed,17.78
S4524,8.51,ECE,1,1,1,0,1,26.8,7.6,97.8,1,1,0,63.2,3,1,MNC,Web Developer,89.87,Placed,1. High Skill + High CGPA,1.0,0,Low Risk,High,17.1
