student_id,cgpa,branch,college_tier,python_skill,dsa_skill,ml_skill,web_dev_skill,coding_score,communication_score,aptitude_score,internships,projects,backlogs,resume_score,skill_score,placed,company_type,job_role,salary_lpa,placement_status
S5016,7.32,IT,2,0,0,0,0,39.5,6.6,91.2,2,1,1,44.7,0,1,Startup,Analyst,47.14,Placed
S5017,9.5,IT,2,1,0,1,0,93.4,9.1,95.0,1,2,1,67.5,2,1,MNC,Data Scientist,72.19,Placed
S5018,7.11,CSE,2,1,0,0,1,68.0,4.5,42.0,0,3,1,53.1,2,0,Not Placed,Not Placed,0.0,Not Placed
S5019,8.25,Mechanical,2,1,0,0,0,45.3,5.8,73.2,1,1,0,45.4,1,1,Startup,Web Developer,49.81,Placed
S5020,6.74,Civil,2,0,0,0,0,7.5,7.8,74.1,1,5,0,58.9,0,0,Not Placed,Not Placed,0.0,Not Placed
S5021,8.62,EEE,1,1,1,1,0,66.7,7.9,89.4,2,3,2,87.8,3,1,MNC,Analyst,76.4,Placed
S5022,8.07,Civil,2,0,1,1,0,68.2,9.8,53.9,1,5,0,88.3,2,1,Mid-size,Analyst,66.18,Placed
S5023,7.82,EEE,3,1,0,0,0,69.6,7.2,77.3,0,3,0,46.5,1,1,Startup,Web Developer,51.23,Placed
S5024,9.84,ECE,1,1,0,0,1,30.5,6.5,80.5,0,4,0,62.7,2,1,MNC,Data Scientist,79.6,Placed
S5025,5.68,Mechanical,1,1,0,0,1,50.0,8.2,88.1,2,1,0,67.6,2,1,MNC,Web Developer,74.77,Placed
S5026,6.03,EEE,2,1,1,0,0,19.4,5.8,56.8,2,5,2,78.0,2,1,Mid-size,Web Developer,68.51,Placed
S5027,7.44,Mechanical,1,1,0,0,1,59.5,6.9,46.0,0,2,3,46.6,2,0,Not Placed,Not Placed,0.0,Not Placed
S5028,5.47,IT,3,1,1,0,0,93.3,4.4,60.9,1,3,0,56.7,2,1,Mid-size,Data Scientist,57.2,Placed
S5029,9.97,ECE,3,1,1,0,0,86.2,6.0,46.4,0,1,1,39.7,2,0,Not Placed,Not Placed,0.0,Not Placed
S5030,5.38,Civil,3,1,1,0,0,16.6,6.3,94.4,0,3,0,49.3,2,0,Not Placed,Not Placed,0.0,Not Placed
S5031,9.3,IT,3,1,1,0,0,3.8,5.5,99.5,1,3,0,63.7,2,0,Not Placed,Not Placed,0.0,Not Placed
S5032,5.07,IT,1,1,1,1,0,98.8,6.8,86.0,1,4,0,82.4,3,1,MNC,Analyst,84.98,Placed
S5033,7.5,CSE,1,0,0,1,1,78.3,4.2,62.9,1,1,2,50.7,2,1,MNC,Analyst,66.84,Placed
S5034,5.13,IT,2,1,1,1,0,64.2,8.2,57.2,1,1,0,65.9,3,1,MNC,Web Developer,66.5,Placed
S5035,6.3,EEE,1,1,0,1,0,32.0,5.5,76.1,0,5,0,61.0,2,1,Mid-size,Web Developer,61.61,Placed
S5036,7.15,CSE,3,1,1,1,1,36.8,8.2,59.2,2,5,2,109.5,4,1,Mid-size,Data Scientist,67.76,Placed
S5037,6.89,IT,1,1,1,0,1,7.7,7.8,96.5,1,4,0,82.9,3,1,MNC,Analyst,83.84,Placed
S5038,5.57,ECE,1,1,0,0,1,36.4,9.5,46.5,3,6,0,103.6,2,1,MNC,Data Scientist,83.81,Placed
S5039,7.86,IT,1,1,0,1,1,53.4,5.0,91.9,0,6,1,79.3,3,1,Mid-size,Web Developer,56.85,Placed
S5040,9.88,CSE,3,1,0,0,0,20.2,8.2,83.4,2,1,0,56.4,1,1,Startup,Data Scientist,44.45,Placed
S5041,7.8,IT,3,1,1,1,1,72.8,7.7,62.0,1,1,0,78.1,4,1,MNC,Analyst,72.78,Placed
S5042,6.09,CSE,2,0,1,0,0,46.1,5.3,73.7,2,2,0,53.4,1,1,Startup,Data Scientist,41.0,Placed
S5043,5.45,ECE,1,0,1,0,1,71.7,7.4,67.0,1,3,1,72.1,2,1,MNC,Web Developer,85.24,Placed
S5044,5.95,Mechanical,3,1,1,0,0,40.1,5.1,43.6,2,5,0,83.5,2,1,Mid-size,Web Developer,67.33,Placed
S5045,9.73,Civil,1,1,0,0,1,1.7,5.0,94.5,0,5,0,63.2,2,1,Mid-size,Web Developer,53.98,Placed
S5046,8.04,Civil,2,1,1,1,0,2.6,5.7,49.3,0,6,0,73.6,3,1,MNC,Web Developer,62.54,Placed
S5047,9.3,Civil,1,0,0,0,0,72.7,4.0,86.8,2,3,0,45.5,0,1,Startup,Software Engineer,40.79,Placed
S5048,9.95,EEE,1,0,0,0,0,50.2,9.6,81.8,1,5,1,60.0,0,1,Startup,Analyst,42.98,Placed
S5049,5.35,IT,2,1,0,1,1,34.0,5.4,79.0,3,1,0,85.6,3,1,Mid-size,Analyst,69.21,Placed
S5050,8.62,ECE,3,1,0,0,0,43.7,6.4,51.0,0,1,0,39.0,1,0,Not Placed,Not Placed,0.0,Not Placed
S5051,6.82,Civil,2,1,0,0,0,0.2,8.2,90.1,1,1,0,50.9,1,0,Not Placed,Not Placed,0.0,Not Placed
S5052,5.47,Mechanical,2,1,1,0,0,23.3,6.3,52.3,2,3,0,76.9,2,1,Mid-size,Software Engineer,51.16,Placed
S5053,8.36,ECE,2,0,0,0,1,52.4,6.1,96.3,3,4,0,75.0,1,1,Startup,Software Engineer,54.07,Placed
S5054,8.62,IT,3,1,0,0,0,72.0,6.7,94.3,1,3,2,54.1,1,1,Startup,Data Scientist,39.13,Placed
S5055,7.97,IT,2,1,1,1,1,31.0,9.8,95.1,1,5,0,104.8,4,1,Mid-size,Analyst,55.57,Placed
S5056,5.09,ECE,3,1,1,1,0,50.0,8.5,46.2,2,2,1,89.9,3,1,Mid-size,Software Engineer,54.55,Placed
S5057,7.77,Mechanical,3,1,0,0,1,74.5,7.0,74.5,1,3,1,63.4,2,1,Mid-size,Web Developer,54.12,Placed
S5058,7.18,CSE,3,1,1,0,0,1.9,6.6,56.1,1,1,0,57.0,2,0,Not Placed,Not Placed,0.0,Not Placed
S5059,8.1,IT,1,1,0,0,0,99.8,9.9,47.5,0,4,0,61.9,1,1,Startup,Web Developer,42.58,Placed
S5060,9.79,IT,1,1,1,0,0,94.6,4.4,85.6,3,2,0,72.9,2,1,Mid-size,Data Scientist,75.79,Placed
S5061,7.12,ECE,2,0,0,1,0,84.2,7.2,57.0,1,5,0,68.7,1,1,Startup,Software Engineer,41.75,Placed
S5062,9.19,ECE,2,0,0,1,1,80.4,7.4,65.7,3,5,0,99.2,2,1,MNC,Data Scientist,91.37,Placed
S5063,9.1,EEE,1,0,1,0,0,44.9,6.9,46.2,1,6,0,72.6,1,1,Startup,Analyst,47.97,Placed
S5064,9.3,ECE,2,1,0,1,1,80.7,4.3,93.8,1,5,0,80.0,3,1,MNC,Web Developer,75.59,Placed
S5065,5.8,CSE,2,1,1,0,1,48.1,9.7,48.4,0,3,2,73.7,3,1,Mid-size,Web Developer,59.45,Placed
S5066,9.87,IT,1,1,1,0,0,59.2,6.7,68.0,0,6,0,69.1,2,1,MNC,Web Developer,73.46,Placed
S5067,8.83,Civil,3,1,1,0,1,9.7,6.3,91.2,1,6,0,84.6,3,1,Mid-size,Software Engineer,56.11,Placed
S5068,5.27,EEE,1,1,1,0,0,0.6,5.5,65.7,1,2,0,56.8,2,1,MNC,Analyst,80.64,Placed
S5069,6.99,Civil,3,0,1,0,0,8.6,8.2,82.7,1,3,0,55.4,1,1,Startup,Software Engineer,43.68,Placed
S5070,9.72,Civil,2,0,1,0,0,84.2,6.8,42.0,0,5,0,54.0,1,1,Startup,Software Engineer,49.41,Placed
S5071,7.97,IT,2,0,0,0,0,33.8,8.3,63.2,3,5,0,84.6,0,1,Startup,Data Scientist,40.99,Placed
S5072,8.76,Mechanical,3,1,1,0,0,49.5,5.2,53.7,1,4,0,62.1,2,1,MNC,Web Developer,89.48,Placed
S5073,7.07,Civil,2,1,0,1,0,15.3,4.5,54.5,0,5,0,53.9,2,1,Mid-size,Software Engineer,54.64,Placed
S5074,5.78,EEE,3,1,0,0,0,33.9,7.9,60.5,2,4,1,75.4,1,0,Not Placed,Not Placed,0.0,Not Placed
S5075,5.25,Civil,2,1,0,0,0,65.8,8.2,44.5,0,4,2,54.4,1,0,Not Placed,Not Placed,0.0,Not Placed
S5076,7.78,EEE,1,1,1,0,1,80.0,6.4,90.5,0,5,0,73.3,3,1,Top Tech,Analyst,107.01,Placed
S5077,7.43,EEE,2,1,1,1,1,35.8,6.6,94.2,0,6,0,85.9,4,1,Mid-size,Software Engineer,63.07,Placed
S5078,6.19,Mechanical,2,0,0,1,0,18.4,8.0,94.0,0,2,1,41.4,1,0,Not Placed,Not Placed,0.0,Not Placed
S5079,9.24,Mechanical,2,0,1,0,1,55.2,7.2,82.1,2,6,0,87.7,2,1,MNC,Web Developer,89.27,Placed
S5080,9.73,Civil,2,0,1,0,1,34.2,4.4,83.8,2,3,0,66.7,2,1,MNC,Analyst,74.06,Placed
S5081,5.11,CSE,1,1,1,1,0,65.5,6.8,89.6,0,1,0,53.6,3,1,MNC,Web Developer,71.51,Placed
S5082,9.97,Mechanical,2,0,0,1,0,46.5,5.3,79.9,1,2,0,50.5,1,1,Startup,Software Engineer,48.4,Placed
S5083,7.42,IT,1,1,1,1,0,24.3,6.1,46.6,1,3,0,70.0,3,1,MNC,Analyst,77.08,Placed
S5084,5.16,Civil,3,0,0,0,0,84.9,4.2,79.6,0,3,0,29.7,0,0,Not Placed,Not Placed,0.0,Not Placed
S5085,9.55,ECE,1,1,1,1,0,3.5,4.1,75.2,1,1,2,60.0,3,1,MNC,Web Developer,70.3,Placed
S5086,5.93,EEE,1,1,0,0,0,92.0,6.8,89.4,1,5,0,68.5,1,1,Startup,Web Developer,45.06,Placed
S5087,7.75,ECE,1,1,1,0,1,42.1,8.7,85.6,0,1,0,62.3,3,1,Mid-size,Software Engineer,54.23,Placed
S5088,6.15,EEE,2,1,1,0,0,22.9,8.2,98.8,1,5,2,84.2,2,1,MNC,Analyst,80.72,Placed
S5089,6.89,CSE,3,0,1,0,0,85.4,8.0,51.7,0,3,0,49.4,1,1,Startup,Analyst,40.43,Placed
S5090,7.37,ECE,2,1,0,0,1,65.0,5.6,48.3,3,3,0,83.7,2,1,Mid-size,Analyst,70.34,Placed
S5091,8.78,Civil,2,1,0,1,0,64.9,7.1,91.0,1,1,0,53.2,2,1,MNC,Software Engineer,71.07,Placed
S5092,8.36,Mechanical,2,0,0,0,0,95.9,6.4,59.7,1,6,0,60.3,0,1,Startup,Data Scientist,42.88,Placed
S5093,8.15,ECE,2,1,1,1,0,64.8,9.5,54.2,0,1,0,61.4,3,1,MNC,Web Developer,89.33,Placed
S5094,9.53,CSE,2,1,1,0,0,6.0,8.4,76.8,2,6,0,97.6,2,1,MNC,Analyst,68.54,Placed
S5095,5.98,ECE,3,0,0,0,1,86.1,5.4,53.4,1,4,0,56.4,1,1,Startup,Software Engineer,48.04,Placed
S5096,5.13,Mechanical,1,1,1,1,0,82.7,8.8,97.7,1,6,0,99.3,3,1,MNC,Analyst,78.75,Placed
S5097,5.18,Civil,1,1,1,1,0,46.0,4.2,87.4,0,6,0,69.6,3,1,MNC,Web Developer,77.57,Placed
S5098,5.3,IT,1,1,0,0,1,7.5,6.3,76.9,3,3,1,86.7,2,1,MNC,Software Engineer,71.39,Placed
S5099,5.6,Mechanical,1,1,1,1,0,62.0,9.1,43.0,1,4,2,83.9,3,1,MNC,Data Scientist,88.85,Placed
S5100,6.64,Civil,1,0,0,0,0,97.5,5.5,90.2,1,3,0,37.6,0,1,Startup,Web Developer,41.41,Placed
S5101,9.4,EEE,2,1,0,0,1,7.3,8.2,57.7,1,5,1,80.8,2,1,MNC,Analyst,78.26,Placed
S5102,5.63,EEE,3,1,1,0,0,24.5,8.0,96.1,2,6,0,91.2,2,1,MNC,Data Scientist,69.33,Placed
S5103,7.64,Civil,3,0,1,1,1,92.5,6.0,45.3,2,5,0,88.5,3,1,Mid-size,Web Developer,56.97,Placed
S5104,7.39,CSE,1,1,0,1,1,78.8,6.2,99.1,1,1,0,66.1,3,1,Top Tech,Analyst,100.79,Placed
S5105,8.61,ECE,1,0,0,0,0,81.6,9.0,70.7,1,6,0,69.1,0,1,Startup,Data Scientist,47.25,Placed
S5106,8.46,Mechanical,3,1,0,0,1,15.5,5.0,72.0,1,4,1,62.8,2,0,Not Placed,Not Placed,0.0,Not Placed
S5107,8.21,Civil,1,1,0,1,0,65.5,9.9,78.1,0,3,0,67.0,2,1,MNC,Web Developer,79.34,Placed
S5108,8.68,Mechanical,3,1,0,1,1,4.5,4.2,73.1,1,6,0,84.4,3,1,Mid-size,Software Engineer,62.95,Placed
S5109,6.15,ECE,3,0,0,0,0,0.9,8.5,42.4,0,3,0,36.9,0,0,Not Placed,Not Placed,0.0,Not Placed
S5110,7.87,Civil,2,0,1,1,0,32.5,6.6,53.0,2,5,0,79.8,2,1,MNC,Web Developer,70.48,Placed
S5111,7.05,EEE,1,1,0,0,0,33.5,5.9,86.7,3,5,1,83.3,1,1,Startup,Data Scientist,45.92,Placed
S5112,7.28,Civil,2,0,0,1,1,91.9,5.2,69.5,0,4,0,52.7,2,1,MNC,Software Engineer,80.88,Placed
S5113,5.67,EEE,1,0,1,1,1,30.9,5.0,84.6,0,6,1,74.6,3,1,MNC,Data Scientist,68.4,Placed
S5114,8.89,Mechanical,2,0,0,0,1,32.0,7.0,76.2,2,5,0,72.1,1,1,Startup,Analyst,44.97,Placed
S5115,7.92,Mechanical,3,0,0,0,0,51.0,4.2,99.5,2,4,0,49.3,0,1,Startup,Data Scientist,49.22,Placed
S5116,9.46,Civil,1,1,1,0,0,72.1,6.5,49.7,0,4,0,59.4,2,1,Mid-size,Analyst,62.9,Placed
S5117,9.75,Mechanical,2,0,1,1,1,0.1,8.1,97.3,2,4,0,94.4,3,1,MNC,Data Scientist,94.14,Placed
S5118,9.95,EEE,2,1,1,0,1,61.0,5.9,77.0,0,1,0,56.6,3,1,MNC,Data Scientist,79.96,Placed
S5119,6.69,ECE,3,1,1,1,0,41.7,4.3,90.2,2,5,0,89.3,3,1,MNC,Software Engineer,87.34,Placed
S5120,5.59,Mechanical,2,1,1,0,0,74.6,6.4,82.4,0,5,0,60.3,2,1,Mid-size,Data Scientist,67.44,Placed
S5121,8.27,Civil,2,1,0,0,0,66.5,5.7,80.7,1,2,0,47.2,1,1,Startup,Analyst,50.3,Placed
S5122,9.48,CSE,2,1,1,0,0,7.0,9.0,54.5,0,5,0,73.6,2,1,Mid-size,Data Scientist,54.76,Placed
S5123,5.82,CSE,2,1,1,0,0,82.6,7.0,57.0,1,6,0,81.3,2,1,Mid-size,Data Scientist,61.3,Placed
S5124,6.53,ECE,2,0,0,0,0,69.4,9.8,52.6,0,3,0,45.9,0,0,Not Placed,Not Placed,0.0,Not Placed
S5125,7.2,EEE,3,1,0,0,0,26.9,7.6,42.9,2,4,1,77.5,1,0,Not Placed,Not Placed,0.0,Not Placed
S5126,6.04,Civil,2,1,0,0,0,56.6,6.5,57.2,2,3,0,62.7,1,1,Startup,Software Engineer,45.03,Placed
S5127,8.52,IT,1,1,1,0,1,19.9,4.8,94.4,0,3,0,60.0,3,1,MNC,Software Engineer,73.72,Placed
S5128,5.47,Civil,2,1,0,0,0,9.2,6.1,80.0,0,1,0,32.1,1,0,Not Placed,Not Placed,0.0,Not Placed
S5129,8.82,IT,1,1,0,0,0,45.3,8.1,87.3,3,3,0,81.2,1,1,Startup,Analyst,48.31,Placed
S5130,5.35,Civil,3,0,0,0,0,26.5,7.2,97.0,3,6,0,78.3,0,1,Startup,Web Developer,38.83,Placed
S5131,7.6,Mechanical,2,1,0,0,0,47.7,7.4,48.1,2,3,0,64.3,1,1,Startup,Analyst,41.09,Placed
S5132,8.56,Mechanical,2,1,0,0,0,33.7,7.5,93.9,2,2,1,65.3,1,1,Startup,Web Developer,39.94,Placed
S5133,7.34,Mechanical,1,0,1,0,0,45.1,9.3,70.1,0,4,1,54.6,1,1,Startup,Analyst,38.94,Placed
S5134,6.77,ECE,2,1,0,1,1,11.5,4.0,93.3,0,1,0,43.9,3,1,Mid-size,Analyst,48.71,Placed
S5135,6.04,EEE,1,0,1,0,0,76.3,9.0,95.0,1,3,1,58.7,1,1,Startup,Web Developer,51.04,Placed
S5136,6.83,Civil,2,0,1,1,0,94.5,4.4,74.1,3,3,0,82.9,2,1,MNC,Data Scientist,86.03,Placed
S5137,7.67,Mechanical,3,1,1,0,1,24.0,8.8,96.3,2,2,0,83.3,3,1,MNC,Data Scientist,75.95,Placed
S5138,5.86,Civil,2,1,1,0,1,43.6,6.8,93.3,2,4,2,92.0,3,1,MNC,Analyst,80.21,Placed
S5139,5.22,EEE,1,0,1,0,0,81.6,7.4,72.9,0,1,3,37.3,1,0,Not Placed,Not Placed,0.0,Not Placed
S5140,9.19,Civil,3,1,1,0,0,64.0,9.1,69.6,0,2,0,56.7,2,1,MNC,Software Engineer,84.1,Placed
S5141,7.97,Civil,2,1,0,0,1,81.6,9.3,66.3,2,5,0,96.4,2,1,MNC,Analyst,79.94,Placed
S5142,5.57,CSE,1,1,0,0,0,33.0,9.7,45.0,2,5,0,84.3,1,1,Startup,Analyst,45.93,Placed
S5143,7.78,ECE,2,0,1,0,1,89.5,8.7,87.8,0,3,0,58.3,2,1,MNC,Analyst,90.47,Placed
S5144,5.34,EEE,3,1,0,1,0,56.2,6.2,76.4,1,3,0,64.1,2,1,Mid-size,Web Developer,52.13,Placed
S5145,6.92,CSE,1,0,1,0,0,11.3,4.2,61.3,1,1,1,41.4,1,0,Not Placed,Not Placed,0.0,Not Placed
S5146,5.86,Mechanical,3,1,1,0,0,79.9,8.4,80.4,1,2,1,67.0,2,1,MNC,Data Scientist,80.82,Placed
S5147,6.34,Mechanical,2,0,0,1,0,60.9,8.6,86.8,1,1,0,54.6,1,1,Startup,Web Developer,39.4,Placed
S5148,6.06,EEE,1,0,0,0,1,85.3,7.3,95.2,1,1,0,43.1,1,1,Startup,Analyst,46.63,Placed
S5149,7.73,Mechanical,3,0,0,0,0,65.1,5.1,86.4,1,4,1,44.7,0,0,Not Placed,Not Placed,0.0,Not Placed
S5150,9.51,EEE,1,1,0,1,0,91.4,9.5,74.8,0,6,0,82.6,2,1,Mid-size,Web Developer,71.21,Placed
S5151,8.16,Mechanical,1,1,0,1,1,67.1,4.6,75.3,0,5,0,66.8,3,1,MNC,Web Developer,80.34,Placed
S5152,6.34,Mechanical,1,0,1,0,0,25.1,5.2,87.7,2,5,0,68.3,1,1,Startup,Software Engineer,35.65,Placed
S5153,7.82,EEE,1,0,1,0,0,95.0,5.5,49.7,1,1,0,42.0,1,1,Startup,Data Scientist,46.53,Placed
S5154,9.59,CSE,3,1,1,1,0,88.0,5.4,51.4,1,5,0,80.7,3,1,MNC,Analyst,80.91,Placed
S5155,9.63,IT,1,1,1,0,0,80.9,7.1,49.8,3,6,1,97.9,2,1,MNC,Web Developer,82.25,Placed
S5156,6.09,Mechanical,2,1,1,0,1,24.0,6.0,58.5,1,3,0,74.7,3,1,Mid-size,Analyst,59.35,Placed
S5157,5.6,IT,2,0,1,0,0,69.6,5.3,42.6,1,5,2,58.6,1,0,Not Placed,Not Placed,0.0,Not Placed
S5158,7.42,Mechanical,2,1,1,0,1,38.6,6.1,80.8,1,4,0,81.6,3,1,Mid-size,Analyst,51.06,Placed
S5159,6.46,ECE,3,1,0,0,1,89.2,9.0,47.0,3,3,0,90.5,2,1,Mid-size,Software Engineer,77.63,Placed
S5160,7.89,Civil,3,1,1,0,0,15.9,6.4,68.0,2,2,1,66.2,2,0,Not Placed,Not Placed,0.0,Not Placed
S5161,5.66,Civil,3,1,1,1,1,98.4,4.6,73.2,2,3,1,88.2,4,1,MNC,Analyst,72.16,Placed
S5162,7.36,Mechanical,3,1,0,1,1,66.2,5.7,53.0,1,2,0,69.3,3,1,MNC,Web Developer,92.02,Placed
S5163,6.17,IT,2,1,1,0,0,96.9,6.8,65.5,0,6,1,66.7,2,1,MNC,Web Developer,84.1,Placed
S5164,6.8,EEE,2,0,0,0,0,51.4,9.5,88.6,0,1,0,30.2,0,1,Startup,Web Developer,42.31,Placed
S5165,7.16,IT,1,1,1,0,0,25.2,8.9,73.6,2,6,0,100.2,2,1,Mid-size,Web Developer,69.49,Placed
S5166,5.05,ECE,1,1,0,1,1,0.2,9.5,89.8,3,6,0,120.9,3,1,Mid-size,Analyst,72.07,Placed
S5167,6.11,EEE,3,1,0,0,0,43.2,6.6,87.0,1,5,0,65.0,1,1,Startup,Data Scientist,45.78,Placed
S5168,6.67,Civil,1,0,0,1,0,80.7,4.4,45.4,1,1,0,34.7,1,1,Startup,Web Developer,51.45,Placed
S5169,8.58,Mechanical,3,1,1,0,1,30.2,4.0,82.9,0,2,1,54.8,3,0,Not Placed,Not Placed,0.0,Not Placed
S5170,5.52,EEE,2,0,1,1,1,62.6,4.3,53.3,0,6,0,76.4,3,1,MNC,Web Developer,90.97,Placed
S5171,8.41,IT,3,0,1,0,0,68.6,5.1,45.5,1,2,0,46.1,1,0,Not Placed,Not Placed,0.0,Not Placed
S5172,7.34,CSE,3,1,1,0,1,91.4,7.7,85.9,1,1,0,69.2,3,1,Mid-size,Data Scientist,57.72,Placed
S5173,5.89,IT,3,1,1,0,0,70.7,7.2,46.3,3,2,0,78.0,2,1,MNC,Software Engineer,91.03,Placed
S5174,8.86,Mechanical,3,1,1,0,0,76.0,7.1,89.2,3,5,0,99.5,2,1,Mid-size,Web Developer,79.77,Placed
S5175,6.52,CSE,2,1,0,0,0,97.9,6.9,97.2,0,5,2,54.6,1,0,Not Placed,Not Placed,0.0,Not Placed
S5176,7.62,Mechanical,1,1,1,1,0,44.2,5.5,74.7,3,3,0,96.4,3,1,Mid-size,Data Scientist,62.73,Placed
S5177,5.54,Mechanical,3,1,0,0,1,56.8,8.2,77.2,0,2,1,58.1,2,0,Not Placed,Not Placed,0.0,Not Placed
S5178,5.83,EEE,3,1,1,0,1,83.4,4.1,41.2,1,2,1,59.3,3,1,Mid-size,Software Engineer,58.74,Placed
S5179,5.97,ECE,1,1,1,0,1,0.4,6.4,84.6,2,5,0,94.7,3,1,Mid-size,Web Developer,63.25,Placed
S5180,5.01,Mechanical,3,0,1,0,0,50.5,5.9,77.5,2,3,0,63.6,1,1,Startup,Data Scientist,47.68,Placed
S5181,7.24,IT,2,0,0,0,1,95.0,6.7,41.7,1,1,0,44.9,1,1,Startup,Analyst,53.77,Placed
S5182,5.08,Civil,1,0,1,0,0,7.9,8.0,51.1,0,1,3,40.1,1,0,Not Placed,Not Placed,0.0,Not Placed
S5183,8.65,IT,2,1,0,0,1,25.1,7.5,56.5,2,3,2,80.5,2,0,Not Placed,Not Placed,0.0,Not Placed
S5184,6.03,Civil,1,1,1,0,1,31.8,9.5,81.9,2,5,0,99.6,3,1,MNC,Analyst,92.25,Placed
S5185,9.76,IT,2,0,0,0,0,78.4,5.7,57.3,0,5,0,44.4,0,1,Startup,Software Engineer,47.38,Placed
S5186,6.77,CSE,1,0,0,0,1,42.5,4.2,97.3,0,6,0,48.2,1,1,Startup,Web Developer,40.22,Placed
S5187,8.24,EEE,1,0,1,0,0,75.5,9.0,54.0,1,1,0,55.6,1,1,Startup,Web Developer,44.22,Placed
S5188,7.56,IT,1,0,0,1,1,72.5,4.4,94.5,3,4,0,82.0,2,1,Mid-size,Web Developer,68.85,Placed
S5189,8.08,Mechanical,3,1,1,0,1,75.8,7.4,96.3,2,5,0,100.5,3,1,MNC,Software Engineer,77.86,Placed
S5190,5.97,Mechanical,2,1,0,0,0,84.6,8.1,92.3,0,1,0,41.5,1,1,Startup,Data Scientist,49.99,Placed
S5191,7.76,IT,2,1,1,1,1,90.7,7.8,80.2,1,3,0,89.8,4,1,MNC,Software Engineer,90.01,Placed
S5192,9.74,CSE,3,1,1,1,1,70.2,8.7,67.2,0,3,0,83.6,4,1,MNC,Software Engineer,72.04,Placed
S5193,6.88,Civil,3,1,0,0,0,24.1,8.4,99.1,0,5,0,65.2,1,0,Not Placed,Not Placed,0.0,Not Placed
S5194,7.5,EEE,3,0,0,1,0,54.6,9.6,68.8,0,5,0,59.7,1,1,Startup,Web Developer,45.63,Placed
S5195,7.08,EEE,1,1,1,1,1,82.1,5.6,65.9,0,3,0,67.9,4,1,Top Tech,Web Developer,118.91,Placed
S5196,6.65,ECE,3,0,0,0,1,18.3,4.1,47.8,2,1,0,51.5,1,0,Not Placed,Not Placed,0.0,Not Placed
S5197,9.12,Mechanical,1,1,1,0,0,69.4,8.9,98.1,1,3,1,74.5,2,1,MNC,Software Engineer,72.02,Placed
S5198,9.15,EEE,2,1,0,0,0,82.4,7.7,75.4,0,4,0,48.3,1,1,Startup,Software Engineer,39.49,Placed
S5199,8.17,ECE,2,1,1,1,1,21.4,8.2,78.3,0,3,0,81.1,4,1,MNC,Software Engineer,82.83,Placed
S5200,6.61,ECE,2,0,1,1,0,70.8,8.9,64.4,2,4,0,86.1,2,1,MNC,Web Developer,83.66,Placed
S5201,6.3,EEE,1,1,1,0,1,91.0,5.9,43.0,1,2,0,65.0,3,1,Top Tech,Software Engineer,110.09,Placed
S5202,5.15,IT,2,0,1,1,0,78.4,6.5,63.3,0,2,1,46.2,2,1,MNC,Software Engineer,71.03,Placed
S5203,7.02,Civil,1,1,0,0,0,34.9,8.2,99.8,1,5,0,66.8,1,1,Startup,Analyst,41.8,Placed
S5204,5.43,EEE,3,1,0,0,1,20.3,10.0,42.9,0,2,3,64.5,2,0,Not Placed,Not Placed,0.0,Not Placed
S5205,9.86,ECE,1,1,0,1,0,45.7,4.0,77.2,1,3,0,53.3,2,1,MNC,Data Scientist,82.7,Placed
S5206,5.69,EEE,1,1,1,0,0,43.9,9.8,98.0,2,2,0,78.1,2,1,Mid-size,Analyst,53.82,Placed
S5207,5.81,CSE,2,1,1,1,1,15.9,9.0,60.1,2,1,2,89.6,4,1,MNC,Software Engineer,79.41,Placed
S5208,5.05,EEE,3,1,0,0,1,36.0,6.4,83.7,2,2,0,66.3,2,1,MNC,Web Developer,88.75,Placed
S5209,6.63,IT,2,0,1,0,1,74.2,4.6,88.8,1,6,0,68.8,2,1,MNC,Analyst,74.32,Placed
S5210,9.48,ECE,3,0,1,1,0,34.6,8.4,82.9,0,2,0,55.1,2,1,Mid-size,Web Developer,55.56,Placed
S5211,7.35,ECE,2,0,0,0,1,75.2,7.4,78.3,1,5,0,63.2,1,1,Startup,Analyst,52.26,Placed
S5212,9.07,Mechanical,2,1,1,0,0,60.8,6.1,60.8,2,2,0,70.3,2,1,MNC,Software Engineer,76.86,Placed
S5213,5.77,IT,1,1,1,1,1,93.7,6.2,87.7,1,1,2,72.3,4,1,Top Tech,Analyst,97.03,Placed
S5214,9.04,CSE,1,1,1,1,1,38.4,5.1,46.8,2,2,0,87.3,4,1,Mid-size,Analyst,60.82,Placed
S5215,8.56,Mechanical,2,1,1,0,1,5.4,9.7,67.2,0,2,0,68.8,3,1,MNC,Analyst,68.38,Placed
S5216,6.28,ECE,3,0,1,0,0,15.6,8.2,58.2,2,3,0,68.4,1,0,Not Placed,Not Placed,0.0,Not Placed
S5217,9.15,IT,3,1,0,1,1,64.7,6.1,64.8,0,4,0,63.3,3,1,MNC,Analyst,88.0,Placed
S5218,8.26,EEE,3,0,1,0,1,53.8,6.0,54.0,1,3,0,65.0,2,1,MNC,Web Developer,91.47,Placed
S5219,5.27,Civil,2,1,1,1,1,63.9,9.5,79.7,3,6,0,132.1,4,1,MNC,Data Scientist,79.33,Placed
S5220,8.44,Civil,3,0,0,0,0,27.7,4.3,43.7,2,1,0,38.6,0,0,Not Placed,Not Placed,0.0,Not Placed
S5221,10.0,IT,1,1,0,0,0,36.4,6.2,78.4,1,5,0,65.6,1,1,Startup,Analyst,47.94,Placed
